Crit0,Crit1,Crit2,end
375712,-514514,2949,end
376460,-513149,2931,end
376463,-513149,2931,end
376908,-515521,2936,end
377005,-516960,2934,end
376834,-521002,2944,end
375662,-512143,2944,end
375665,-512143,2944,end
376666,-521317,2945,end
376110,-514515,2949,end
376207,-515954,2947,end
376938,-522000,2942,end
377106,-521685,2941,end
375934,-512826,2941,end
375937,-512826,2941,end
376382,-515198,2946,end
377256,-521934,2940,end
376084,-513075,2940,end
376087,-513075,2940,end
376532,-515447,2945,end
376629,-516886,2943,end
374036,-511016,2949,end
374039,-511016,2949,end
374073,-512924,2950,end
374484,-513388,2954,end
373535,-512819,2951,end
373498,-510911,2950,end
373501,-510911,2950,end
373946,-513283,2955,end
375229,-520160,2950,end
372855,-510616,2946,end
372949,-510662,2946,end
373044,-510705,2946,end
373061,-510768,2946,end
373155,-510750,2946,end
373687,-510988,2949,end
374131,-511006,2949,end
374225,-510986,2949,end
373593,-510952,2950,end
372858,-510616,2946,end
372952,-510662,2946,end
373047,-510705,2946,end
373158,-510750,2946,end
374228,-510986,2949,end
373596,-510952,2950,end
374168,-512914,2950,end
374579,-513378,2954,end
374770,-514797,2952,end
373724,-512896,2950,end
374262,-512894,2950,end
373630,-512860,2951,end
374041,-513324,2955,end
374135,-513360,2954,end
374673,-513358,2954,end
374403,-511689,2946,end
374406,-511689,2946,end
374497,-511669,2946,end
374500,-511669,2946,end
374647,-511918,2945,end
374650,-511918,2945,end
374851,-514061,2951,end
374945,-514041,2951,end
375095,-514290,2950,end
378434,-522254,2928,end
378767,-521922,2927,end
377595,-513063,2927,end
376064,-511926,2932,end
376158,-511906,2932,end
375431,-511831,2933,end
375526,-511872,2933,end
377598,-513063,2927,end
376161,-511906,2932,end
375434,-511831,2933,end
375529,-511872,2933,end
378599,-522237,2928,end
378043,-515435,2932,end
376512,-514298,2937,end
376606,-514278,2937,end
378426,-521563,2924,end
376632,-511150,2927,end
376635,-511150,2927,end
377080,-513522,2932,end
376420,-510634,2925,end
376423,-510634,2925,end
376868,-513006,2930,end
377026,-511432,2926,end
377029,-511432,2926,end
377474,-513804,2931,end
375400,-510305,2931,end
375403,-510305,2931,end
375848,-512677,2936,end
374862,-510200,2932,end
374865,-510200,2932,end
375495,-510295,2931,end
375498,-510295,2931,end
375943,-512667,2936,end
375589,-510275,2931,end
375592,-510275,2931,end
376037,-512647,2936,end
377030,-511151,2927,end
377033,-511151,2927,end
377478,-513523,2932,end
375404,-510024,2932,end
375407,-510024,2932,end
375852,-512396,2937,end
374866,-509919,2933,end
374869,-509919,2933,end
374223,-509624,2929,end
374226,-509624,2929,end
375499,-510014,2932,end
375502,-510014,2932,end
375536,-511922,2933,end
375947,-512386,2937,end
374961,-509960,2933,end
374964,-509960,2933,end
374317,-509670,2929,end
374320,-509670,2929,end
375593,-509994,2932,end
375596,-509994,2932,end
375630,-511902,2933,end
376041,-512366,2937,end
374412,-509713,2929,end
374415,-509713,2929,end
377254,-512704,2924,end
377257,-512704,2924,end
377702,-515076,2929,end
376818,-510635,2925,end
376821,-510635,2925,end
377266,-513007,2930,end
375817,-511547,2929,end
375820,-511547,2929,end
376265,-513919,2934,end
375192,-509508,2930,end
375195,-509508,2930,end
375640,-511880,2935,end
374654,-509403,2931,end
374657,-509403,2931,end
374123,-509269,2927,end
374126,-509269,2927,end
374011,-509108,2927,end
374014,-509108,2927,end
375287,-509498,2930,end
375290,-509498,2930,end
375735,-511870,2935,end
374749,-509444,2931,end
374752,-509444,2931,end
374217,-509260,2927,end
374220,-509260,2927,end
374105,-509154,2927,end
374108,-509154,2927,end
375381,-509478,2930,end
375384,-509478,2930,end
375829,-511850,2935,end
374311,-509242,2927,end
374314,-509242,2927,end
374200,-509197,2927,end
374203,-509197,2927,end
375353,-512121,2944,end
375356,-512121,2944,end
375801,-514493,2949,end
373721,-509260,2931,end
373724,-509260,2931,end
374788,-510209,2944,end
374791,-510209,2944,end
375236,-512581,2949,end
374576,-509693,2942,end
374579,-509693,2942,end
375024,-512065,2947,end
375060,-510892,2941,end
375063,-510892,2941,end
375508,-513264,2946,end
376549,-513128,2931,end
376552,-513128,2931,end
376997,-515500,2936,end
377094,-516939,2934,end
375751,-512122,2944,end
375754,-512122,2944,end
376923,-520981,2944,end
376755,-521296,2945,end
376296,-515933,2947,end
376199,-514494,2949,end
376948,-521237,2941,end
375776,-512378,2941,end
375779,-512378,2941,end
376224,-514750,2946,end
377027,-521979,2942,end
376023,-512805,2941,end
376026,-512805,2941,end
377195,-521664,2941,end
376471,-515177,2946,end
376173,-513054,2940,end
376176,-513054,2940,end
377345,-521913,2940,end
376718,-516865,2943,end
376621,-515426,2945,end
372944,-510595,2946,end
373038,-510641,2946,end
373133,-510684,2946,end
373150,-510747,2946,end
373244,-510729,2946,end
373776,-510967,2949,end
374220,-510985,2949,end
374314,-510965,2949,end
373587,-510890,2950,end
373682,-510931,2950,end
373590,-510890,2950,end
372947,-510595,2946,end
373041,-510641,2946,end
373136,-510684,2946,end
373247,-510729,2946,end
374317,-510965,2949,end
373685,-510931,2950,end
373624,-512798,2951,end
374035,-513262,2955,end
375224,-520159,2950,end
375318,-520139,2950,end
374765,-514796,2952,end
374859,-514776,2952,end
373813,-512875,2950,end
374257,-512893,2950,end
374351,-512873,2950,end
373719,-512839,2951,end
374668,-513357,2954,end
374224,-513339,2954,end
374762,-513337,2954,end
374130,-513303,2955,end
374339,-511221,2946,end
374492,-511668,2946,end
374586,-511648,2946,end
374642,-511917,2945,end
374736,-511897,2945,end
374342,-511221,2946,end
