Crit0,Crit1,Crit2,end
2299783,-2632815,17353,end
2299692,-2632676,17352,end
2299695,-2632666,17352,end
2299689,-2632639,17352,end
2299689,-2632525,17352,end
2299686,-2632477,17352,end
2299683,-2632430,17352,end
2299684,-2632430,17352,end
2298690,-2632261,17350,end
2298696,-2632356,17350,end
2298693,-2632308,17350,end
2298691,-2632261,17350,end
2296771,-2629545,17370,end
2296915,-2629524,17370,end
2296841,-2629516,17370,end
2296841,-2629501,17370,end
2296998,-2629496,17370,end
2296841,-2629412,17370,end
2296915,-2629363,17370,end
2296915,-2629336,17370,end
2296771,-2629315,17370,end
2296771,-2629314,17370,end
2296998,-2629237,17370,end
2296998,-2629233,17370,end
2296678,-2628770,17368,end
2296681,-2628750,17368,end
2296675,-2628743,17368,end
2296642,-2628658,17369,end
2296639,-2628616,17369,end
2296624,-2628604,17368,end
2296636,-2628573,17369,end
2296621,-2628562,17369,end
2296618,-2628520,17369,end
2296693,-2628520,17369,end
2296602,-2628381,17368,end
2296605,-2628371,17368,end
2296599,-2628344,17368,end
2296599,-2628230,17368,end
2296596,-2628182,17368,end
2296593,-2628135,17368,end
2296594,-2628135,17368,end
2295406,-2628034,17369,end
2295628,-2628850,17370,end
2295484,-2628829,17370,end
2295484,-2628828,17370,end
2295711,-2628751,17370,end
2295711,-2628747,17370,end
2295315,-2627895,17368,end
2295318,-2627885,17368,end
2295312,-2627858,17368,end
2295312,-2627744,17368,end
2295309,-2627696,17368,end
2295306,-2627649,17368,end
2295307,-2627649,17368,end
2294145,-2627484,17363,end
2294148,-2627464,17363,end
2294142,-2627457,17363,end
2294109,-2627372,17364,end
2294106,-2627330,17364,end
2294091,-2627318,17363,end
2294103,-2627287,17364,end
2294088,-2627276,17364,end
2294085,-2627234,17364,end
2294160,-2627234,17364,end
2294069,-2627095,17363,end
2294072,-2627085,17363,end
2294066,-2627058,17363,end
2294066,-2626944,17363,end
2294063,-2626896,17363,end
2294060,-2626849,17363,end
2294061,-2626849,17363,end
2297034,-2629536,17369,end
2297117,-2629508,17369,end
2297034,-2629375,17369,end
2297034,-2629348,17369,end
2297117,-2629249,17369,end
2297117,-2629245,17369,end
2296797,-2628782,17367,end
2296800,-2628762,17367,end
2296794,-2628755,17367,end
2296761,-2628670,17368,end
2296758,-2628628,17368,end
2296743,-2628616,17367,end
2296755,-2628585,17368,end
2296740,-2628574,17368,end
2296737,-2628532,17368,end
2296812,-2628532,17368,end
2296721,-2628393,17367,end
2296724,-2628383,17367,end
2296718,-2628356,17367,end
2296718,-2628242,17367,end
2296715,-2628194,17367,end
2296712,-2628147,17367,end
2296713,-2628147,17367,end
2295431,-2627984,17367,end
2295434,-2628021,17367,end
2295437,-2628011,17367,end
2295431,-2627870,17367,end
2295428,-2627822,17367,end
2295425,-2627775,17367,end
2295426,-2627775,17367,end
2294265,-2627620,17362,end
2294268,-2627600,17362,end
2294262,-2627593,17362,end
2294229,-2627508,17363,end
2294226,-2627466,17363,end
2294211,-2627454,17362,end
2294223,-2627423,17363,end
2294208,-2627412,17363,end
2294205,-2627370,17363,end
2294280,-2627370,17363,end
2294189,-2627231,17362,end
2294192,-2627221,17362,end
2294186,-2627194,17362,end
2294186,-2627080,17362,end
2294183,-2627032,17362,end
2294180,-2626985,17362,end
2294181,-2626985,17362,end
2297153,-2629497,17368,end
2297236,-2629469,17368,end
2297153,-2629336,17368,end
2297153,-2629309,17368,end
2297236,-2629210,17368,end
2297236,-2629206,17368,end
2296916,-2628743,17366,end
2296919,-2628723,17366,end
2296913,-2628716,17366,end
2296880,-2628631,17367,end
2296877,-2628589,17367,end
2296862,-2628577,17366,end
2296874,-2628546,17367,end
2296859,-2628535,17367,end
2296856,-2628493,17367,end
2296931,-2628493,17367,end
2296840,-2628354,17366,end
2296843,-2628344,17366,end
2296837,-2628317,17366,end
2296837,-2628203,17366,end
2296834,-2628155,17366,end
2296831,-2628108,17366,end
2296832,-2628108,17366,end
2295544,-2627913,17366,end
2295550,-2628008,17366,end
2295547,-2627960,17366,end
2295545,-2627913,17366,end
2294345,-2627608,17363,end
2294330,-2627596,17362,end
2294342,-2627565,17363,end
2294327,-2627554,17363,end
2294324,-2627512,17363,end
2294399,-2627512,17363,end
2294308,-2627373,17362,end
2294311,-2627363,17362,end
2294305,-2627336,17362,end
2294305,-2627222,17362,end
