Crit0,Crit1,Crit2,end
2804337,-2441793,20962,end
2804256,-2441783,20962,end
2804278,-2441783,20962,end
2804359,-2441793,20962,end
2806822,-2442866,20968,end
2806968,-2443033,20968,end
2806901,-2442856,20968,end
2807047,-2443023,20968,end
2806982,-2442866,20968,end
2807128,-2443033,20968,end
2806576,-2442063,20968,end
2806495,-2442053,20968,end
2804027,-2441942,20968,end
2803948,-2441907,20968,end
2807932,-2442918,20956,end
2806548,-2441916,20968,end
2806708,-2441916,20968,end
2806627,-2441906,20968,end
2804240,-2441830,20968,end
2804159,-2441795,20968,end
2804080,-2441760,20968,end
2805343,-2441874,20968,end
2805503,-2441874,20968,end
2805422,-2441864,20968,end
2802954,-2441753,20968,end
2802875,-2441718,20968,end
2804360,-2441863,20965,end
2801813,-2441717,20965,end
2804236,-2441645,20963,end
2804155,-2441635,20963,end
2801768,-2441559,20963,end
2801687,-2441524,20963,end
2801608,-2441489,20963,end
2799375,-2441482,20959,end
2799295,-2441445,20959,end
2799215,-2441406,20959,end
2806854,-2442083,20968,end
2806773,-2442073,20968,end
2804335,-2441702,20963,end
2804495,-2441702,20963,end
2804414,-2441692,20963,end
2802027,-2441616,20963,end
2801946,-2441581,20963,end
2801867,-2441546,20963,end
2799474,-2441463,20959,end
2810848,-2444430,20949,end
