Crit0,Crit1,Crit2,end
2294180,-2630454,99907,end
2294180,-2630463,100985,end
2294180,-2630449,99897,end
2294180,-2630449,99907,end
2293245,-2628554,101062,end
2293245,-2628545,99984,end
2293245,-2628540,99984,end
2290255,-2624254,100060,end
2290210,-2624168,100063,end
2290144,-2623443,100058,end
2290099,-2623221,100060,end
2294180,-2630404,100852,end
2294180,-2630404,100882,end
2294180,-2630404,100982,end
2294180,-2630395,99891,end
2294180,-2630395,99894,end
2294180,-2630395,99904,end
2294180,-2630390,99891,end
2294180,-2630390,99894,end
2294180,-2630390,99904,end
2294180,-2630395,99915,end
2294180,-2630404,100993,end
2294180,-2630390,99905,end
2294180,-2630390,99915,end
2293705,-2630274,100642,end
2293705,-2630274,100722,end
2293705,-2630274,100772,end
2293705,-2630265,99898,end
2293705,-2630265,99906,end
2293705,-2630265,99911,end
2293705,-2630265,99912,end
2293705,-2630274,100786,end
2293705,-2630265,99920,end
2293705,-2630265,99925,end
2293588,-2630304,100875,end
2293588,-2630304,101005,end
2293588,-2630304,101017,end
2294537,-2630199,101581,end
2294537,-2630199,101711,end
2294537,-2630190,100837,end
2294537,-2630190,100845,end
2294537,-2630190,100850,end
2292836,-2628251,100888,end
2292836,-2628251,100897,end
2292849,-2628229,100890,end
